depart_sec,origin_edge,dest_edge,speed
341,np2_nt2,nt21_np15,11.0
341,np13_nt23,nt11_np18,11.0
341,np16_nt21,nt11_np18,11.0
342,np10_nt25,nt5_np6,11.0
342,np5_nt5,nt25_np11,11.0
343,np18_nt11,nt25_np11,11.0
343,np11_nt25,nt2_np2,11.0
345,np15_nt21,nt1_np1,11.0
345,np10_nt25,nt1_np1,11.0
345,np2_nt2,nt25_np11,11.0
345,np10_nt25,nt5_np5,11.0
346,np13_nt23,nt25_np10,11.0
346,np16_nt21,nt25_np11,11.0
346,np20_nt1,nt5_np6,11.0
346,np7_nt10,nt21_np15,11.0
347,np18_nt11,nt23_np13,11.0
347,np9_nt20,nt23_np13,11.0
347,np10_nt25,nt2_np2,11.0
348,np17_nt16,nt1_np1,11.0
348,np5_nt5,nt3_np3,11.0
348,np4_nt4,nt6_np19,11.0
349,np1_nt1,nt11_np18,11.0
350,np1_nt1,nt16_np17,11.0
350,np15_nt21,nt3_np3,11.0
351,np10_nt25,nt4_np4,11.0
352,np12_nt24,nt21_np15,11.0
352,np5_nt5,nt21_np15,11.0
353,np11_nt25,nt15_np8,11.0
354,np11_nt25,nt25_np10,11.0
355,np2_nt2,nt20_np9,11.0
355,np14_nt22,nt23_np13,11.0
355,np7_nt10,nt1_np1,11.0
356,np7_nt10,nt5_np5,11.0
356,np18_nt11,nt25_np11,11.0
357,np15_nt21,nt10_np7,11.0
358,np12_nt24,nt2_np2,11.0
358,np2_nt2,nt1_np1,11.0
359,np20_nt1,nt21_np16,11.0
359,np2_nt2,nt20_np9,11.0
360,np18_nt11,nt15_np8,11.0
360,np11_nt25,nt25_np10,11.0
361,np16_nt21,nt25_np10,11.0
362,np14_nt22,nt21_np15,11.0
362,np17_nt16,nt1_np1,11.0
366,np12_nt24,nt22_np14,11.0
366,np18_nt11,nt22_np14,11.0
367,np1_nt1,nt5_np5,11.0
367,np16_nt21,nt5_np5,11.0
368,np2_nt2,nt1_np20,11.0
368,np16_nt21,nt6_np19,11.0
368,np9_nt20,nt16_np17,11.0
368,np7_nt10,nt3_np3,11.0
369,np17_nt16,nt11_np18,11.0
369,np17_nt16,nt21_np16,11.0
370,np13_nt23,nt3_np3,11.0
371,np5_nt5,nt4_np4,11.0
372,np9_nt20,nt25_np11,11.0
372,np8_nt15,nt25_np10,11.0
375,np5_nt5,nt11_np18,11.0
375,np14_nt22,nt25_np10,11.0
375,np13_nt23,nt5_np6,11.0
376,np16_nt21,nt2_np2,11.0
376,np5_nt5,nt16_np17,11.0
378,np16_nt21,nt4_np4,11.0
380,np19_nt6,nt4_np4,11.0
381,np14_nt22,nt23_np13,11.0
381,np10_nt25,nt3_np3,11.0
381,np10_nt25,nt22_np14,11.0
381,np2_nt2,nt16_np17,11.0
382,np6_nt5,nt10_np7,11.0
382,np1_nt1,nt2_np2,11.0
382,np9_nt20,nt21_np15,11.0
383,np7_nt10,nt24_np12,11.0
383,np19_nt6,nt3_np3,11.0
383,np9_nt20,nt1_np1,11.0
384,np11_nt25,nt20_np9,11.0
385,np3_nt3,nt20_np9,11.0
385,np12_nt24,nt11_np18,11.0
385,np4_nt4,nt16_np17,11.0
387,np16_nt21,nt22_np14,11.0
387,np14_nt22,nt20_np9,11.0
387,np14_nt22,nt5_np6,11.0
387,np20_nt1,nt21_np15,11.0
388,np14_nt22,nt3_np3,11.0
388,np15_nt21,nt4_np4,11.0
388,np16_nt21,nt25_np10,11.0
389,np10_nt25,nt24_np12,11.0
389,np1_nt1,nt2_np2,11.0
389,np4_nt4,nt22_np14,11.0
389,np13_nt23,nt20_np9,11.0
390,np17_nt16,nt10_np7,11.0
391,np15_nt21,nt5_np6,11.0
393,np16_nt21,nt25_np11,11.0
394,np12_nt24,nt5_np6,11.0
394,np17_nt16,nt23_np13,11.0
394,np14_nt22,nt3_np3,11.0
394,np16_nt21,nt20_np9,11.0
395,np14_nt22,nt16_np17,11.0
396,np9_nt20,nt21_np15,11.0
396,np2_nt2,nt22_np14,11.0
397,np1_nt1,nt25_np10,11.0
398,np14_nt22,nt10_np7,11.0
399,np20_nt1,nt1_np1,11.0
399,np1_nt1,nt5_np5,11.0
400,np14_nt22,nt25_np11,11.0
400,np14_nt22,nt21_np15,11.0
400,np10_nt25,nt1_np20,11.0
401,np16_nt21,nt23_np13,11.0
402,np6_nt5,nt1_np20,11.0
402,np4_nt4,nt23_np13,11.0
404,np10_nt25,nt25_np11,11.0
404,np9_nt20,nt6_np19,11.0
404,np1_nt1,nt6_np19,11.0
405,np8_nt15,nt16_np17,11.0
406,np2_nt2,nt22_np14,11.0
407,np8_nt15,nt16_np17,11.0
407,np4_nt4,nt11_np18,11.0
408,np13_nt23,nt3_np3,11.0
409,np5_nt5,nt1_np1,11.0
409,np12_nt24,nt16_np17,11.0
410,np10_nt25,nt23_np13,11.0
410,np13_nt23,nt24_np12,11.0
411,np13_nt23,nt10_np7,11.0
411,np4_nt4,nt1_np20,11.0
411,np3_nt3,nt1_np1,11.0
411,np8_nt15,nt5_np6,11.0
412,np4_nt4,nt15_np8,11.0
412,np16_nt21,nt10_np7,11.0
412,np19_nt6,nt20_np9,11.0
412,np4_nt4,nt1_np20,11.0
413,np16_nt21,nt23_np13,11.0
413,np2_nt2,nt6_np19,11.0
414,np16_nt21,nt20_np9,11.0
416,np3_nt3,nt1_np20,11.0
417,np11_nt25,nt23_np13,11.0
418,np17_nt16,nt20_np9,11.0
419,np4_nt4,nt22_np14,11.0
420,np18_nt11,nt5_np5,11.0
420,np19_nt6,nt5_np6,11.0
420,np5_nt5,nt25_np11,11.0
421,np4_nt4,nt1_np1,11.0
421,np12_nt24,nt5_np5,11.0
421,np10_nt25,nt24_np12,11.0
421,np6_nt5,nt22_np14,11.0
421,np2_nt2,nt15_np8,11.0
422,np12_nt24,nt10_np7,11.0
422,np10_nt25,nt21_np15,11.0
423,np7_nt10,nt5_np5,11.0
423,np5_nt5,nt22_np14,11.0
424,np3_nt3,nt2_np2,11.0
424,np12_nt24,nt2_np2,11.0
425,np13_nt23,nt10_np7,11.0
427,np8_nt15,nt10_np7,11.0
427,np16_nt21,nt20_np9,11.0
427,np7_nt10,nt5_np6,11.0
427,np13_nt23,nt22_np14,11.0
427,np4_nt4,nt15_np8,11.0
427,np10_nt25,nt2_np2,11.0
428,np17_nt16,nt5_np6,11.0
428,np9_nt20,nt5_np6,11.0
428,np18_nt11,nt15_np8,11.0
431,np15_nt21,nt21_np16,11.0
431,np14_nt22,nt3_np3,11.0
432,np12_nt24,nt15_np8,11.0
432,np14_nt22,nt20_np9,11.0
432,np4_nt4,nt11_np18,11.0
432,np13_nt23,nt3_np3,11.0
433,np12_nt24,nt15_np8,11.0
433,np17_nt16,nt4_np4,11.0
434,np6_nt5,nt21_np15,11.0
434,np13_nt23,nt16_np17,11.0
434,np15_nt21,nt5_np5,11.0
435,np8_nt15,nt23_np13,11.0
435,np4_nt4,nt21_np16,11.0
435,np9_nt20,nt6_np19,11.0
437,np15_nt21,nt25_np10,11.0
437,np5_nt5,nt22_np14,11.0
437,np3_nt3,nt6_np19,11.0
437,np10_nt25,nt1_np1,11.0
437,np13_nt23,nt1_np1,11.0
439,np9_nt20,nt10_np7,11.0
439,np20_nt1,nt2_np2,11.0
439,np17_nt16,nt21_np16,11.0
440,np16_nt21,nt21_np15,11.0
440,np6_nt5,nt2_np2,11.0
440,np12_nt24,nt6_np19,11.0
440,np2_nt2,nt10_np7,11.0
441,np1_nt1,nt22_np14,11.0
441,np17_nt16,nt25_np11,11.0
444,np19_nt6,nt4_np4,11.0
444,np18_nt11,nt15_np8,11.0
444,np1_nt1,nt22_np14,11.0
445,np18_nt11,nt25_np10,11.0
445,np9_nt20,nt6_np19,11.0
445,np6_nt5,nt24_np12,11.0
445,np19_nt6,nt25_np11,11.0
445,np14_nt22,nt1_np20,11.0
445,np2_nt2,nt23_np13,11.0
446,np5_nt5,nt1_np1,11.0
446,np16_nt21,nt24_np12,11.0
447,np19_nt6,nt23_np13,11.0
447,np13_nt23,nt24_np12,11.0
448,np11_nt25,nt16_np17,11.0
448,np19_nt6,nt21_np16,11.0
448,np20_nt1,nt15_np8,11.0
448,np17_nt16,nt1_np20,11.0
448,np11_nt25,nt2_np2,11.0
448,np20_nt1,nt21_np16,11.0
448,np15_nt21,nt20_np9,11.0
448,np12_nt24,nt21_np15,11.0
449,np19_nt6,nt2_np2,11.0
449,np13_nt23,nt22_np14,11.0
449,np19_nt6,nt5_np5,11.0
449,np14_nt22,nt15_np8,11.0
451,np6_nt5,nt25_np11,11.0
452,np15_nt21,nt23_np13,11.0
452,np16_nt21,nt5_np6,11.0
453,np20_nt1,nt15_np8,11.0
456,np3_nt3,nt23_np13,11.0
456,np16_nt21,nt3_np3,11.0
456,np15_nt21,nt4_np4,11.0
457,np12_nt24,nt5_np6,11.0
457,np12_nt24,nt22_np14,11.0
458,np9_nt20,nt1_np1,11.0
458,np4_nt4,nt1_np1,11.0
459,np13_nt23,nt5_np6,11.0
459,np19_nt6,nt1_np20,11.0
459,np14_nt22,nt5_np5,11.0
461,np16_nt21,nt20_np9,11.0
461,np5_nt5,nt11_np18,11.0
461,np2_nt2,nt11_np18,11.0
462,np14_nt22,nt1_np20,11.0
462,np18_nt11,nt2_np2,11.0
462,np7_nt10,nt5_np5,11.0
463,np1_nt1,nt21_np15,11.0
463,np17_nt16,nt11_np18,11.0
464,np19_nt6,nt25_np10,11.0
464,np11_nt25,nt1_np1,11.0
465,np12_nt24,nt25_np11,11.0
465,np16_nt21,nt5_np5,11.0
465,np19_nt6,nt4_np4,11.0
465,np17_nt16,nt22_np14,11.0
465,np5_nt5,nt21_np16,11.0
467,np18_nt11,nt25_np11,11.0
468,np4_nt4,nt5_np5,11.0
468,np20_nt1,nt5_np6,11.0
469,np4_nt4,nt16_np17,11.0
469,np11_nt25,nt1_np1,11.0
471,np15_nt21,nt24_np12,11.0
473,np7_nt10,nt5_np5,11.0
474,np7_nt10,nt2_np2,11.0
475,np5_nt5,nt25_np10,11.0
475,np5_nt5,nt21_np16,11.0
476,np2_nt2,nt23_np13,11.0
477,np3_nt3,nt10_np7,11.0
478,np3_nt3,nt15_np8,11.0
478,np10_nt25,nt10_np7,11.0
478,np9_nt20,nt23_np13,11.0
479,np5_nt5,nt25_np10,11.0
479,np12_nt24,nt16_np17,11.0
480,np9_nt20,nt1_np1,11.0
480,np5_nt5,nt6_np19,11.0
480,np10_nt25,nt16_np17,11.0
481,np17_nt16,nt1_np20,11.0
481,np19_nt6,nt11_np18,11.0
481,np3_nt3,nt5_np6,11.0
481,np8_nt15,nt24_np12,11.0
481,np18_nt11,nt16_np17,11.0
481,np3_nt3,nt1_np1,11.0
482,np6_nt5,nt1_np1,11.0
482,np7_nt10,nt3_np3,11.0
483,np16_nt21,nt10_np7,11.0
483,np8_nt15,nt5_np5,11.0
483,np16_nt21,nt20_np9,11.0
483,np12_nt24,nt1_np1,11.0
484,np4_nt4,nt25_np10,11.0
484,np17_nt16,nt20_np9,11.0
484,np19_nt6,nt1_np1,11.0
484,np4_nt4,nt2_np2,11.0
485,np6_nt5,nt21_np15,11.0
486,np14_nt22,nt6_np19,11.0
486,np13_nt23,nt1_np20,11.0
487,np18_nt11,nt22_np14,11.0
487,np16_nt21,nt1_np1,11.0
488,np5_nt5,nt15_np8,11.0
488,np14_nt22,nt25_np11,11.0
489,np6_nt5,nt20_np9,11.0
489,np15_nt21,nt10_np7,11.0
490,np11_nt25,nt10_np7,11.0
490,np13_nt23,nt2_np2,11.0
491,np11_nt25,nt5_np6,11.0
492,np10_nt25,nt15_np8,11.0
492,np20_nt1,nt1_np1,11.0
492,np8_nt15,nt16_np17,11.0
492,np14_nt22,nt2_np2,11.0
493,np1_nt1,nt15_np8,11.0
494,np13_nt23,nt15_np8,11.0
494,np11_nt25,nt1_np1,11.0
495,np14_nt22,nt15_np8,11.0
497,np15_nt21,nt21_np16,11.0
498,np12_nt24,nt16_np17,11.0
499,np17_nt16,nt21_np15,11.0
499,np6_nt5,nt21_np16,11.0
501,np11_nt25,nt25_np10,11.0
501,np9_nt20,nt25_np11,11.0
501,np7_nt10,nt1_np20,11.0
502,np3_nt3,nt21_np16,11.0
502,np17_nt16,nt5_np5,11.0
502,np9_nt20,nt21_np15,11.0
502,np7_nt10,nt25_np11,11.0
503,np1_nt1,nt5_np6,11.0
503,np2_nt2,nt21_np16,11.0
505,np14_nt22,nt10_np7,11.0
506,np15_nt21,nt3_np3,11.0
506,np8_nt15,nt10_np7,11.0
506,np11_nt25,nt1_np1,11.0
506,np17_nt16,nt1_np1,11.0
507,np8_nt15,nt16_np17,11.0
507,np14_nt22,nt5_np5,11.0
507,np10_nt25,nt5_np5,11.0
508,np5_nt5,nt21_np16,11.0
508,np3_nt3,nt22_np14,11.0
508,np12_nt24,nt2_np2,11.0
508,np9_nt20,nt4_np4,11.0
508,np9_nt20,nt23_np13,11.0
508,np18_nt11,nt21_np16,11.0
509,np8_nt15,nt21_np16,11.0
509,np15_nt21,nt25_np11,11.0
509,np7_nt10,nt23_np13,11.0
510,np5_nt5,nt21_np16,11.0
510,np7_nt10,nt5_np6,11.0
511,np17_nt16,nt21_np16,11.0
512,np9_nt20,nt4_np4,11.0
512,np17_nt16,nt25_np10,11.0
512,np18_nt11,nt6_np19,11.0
512,np15_nt21,nt16_np17,11.0
514,np9_nt20,nt15_np8,11.0
515,np6_nt5,nt11_np18,11.0
515,np18_nt11,nt24_np12,11.0
516,np14_nt22,nt20_np9,11.0
516,np19_nt6,nt21_np16,11.0
516,np12_nt24,nt5_np5,11.0
517,np5_nt5,nt5_np6,11.0
517,np5_nt5,nt1_np1,11.0
518,np4_nt4,nt22_np14,11.0
518,np14_nt22,nt16_np17,11.0
518,np19_nt6,nt2_np2,11.0
519,np2_nt2,nt16_np17,11.0
519,np15_nt21,nt16_np17,11.0
519,np1_nt1,nt16_np17,11.0
519,np10_nt25,nt21_np16,11.0
520,np14_nt22,nt2_np2,11.0
520,np11_nt25,nt4_np4,11.0
520,np18_nt11,nt2_np2,11.0
521,np5_nt5,nt15_np8,11.0
524,np3_nt3,nt25_np11,11.0
524,np16_nt21,nt25_np11,11.0
525,np12_nt24,nt5_np5,11.0
525,np6_nt5,nt15_np8,11.0
525,np2_nt2,nt3_np3,11.0
525,np9_nt20,nt21_np15,11.0
525,np13_nt23,nt25_np10,11.0
526,np4_nt4,nt10_np7,11.0
526,np20_nt1,nt4_np4,11.0
526,np15_nt21,nt5_np6,11.0
526,np14_nt22,nt5_np5,11.0
527,np4_nt4,nt20_np9,11.0
527,np6_nt5,nt25_np11,11.0
527,np16_nt21,nt3_np3,11.0
528,np19_nt6,nt3_np3,11.0
528,np10_nt25,nt21_np15,11.0
529,np20_nt1,nt4_np4,11.0
529,np9_nt20,nt25_np11,11.0
530,np11_nt25,nt25_np10,11.0
531,np11_nt25,nt1_np20,11.0
531,np3_nt3,nt4_np4,11.0
532,np5_nt5,nt23_np13,11.0
532,np6_nt5,nt10_np7,11.0
533,np2_nt2,nt4_np4,11.0
533,np3_nt3,nt10_np7,11.0
535,np13_nt23,nt5_np6,11.0
535,np13_nt23,nt16_np17,11.0
537,np18_nt11,nt25_np10,11.0
537,np5_nt5,nt21_np16,11.0
537,np10_nt25,nt11_np18,11.0
538,np11_nt25,nt11_np18,11.0
538,np19_nt6,nt1_np1,11.0
538,np13_nt23,nt3_np3,11.0
538,np15_nt21,nt20_np9,11.0
539,np13_nt23,nt24_np12,11.0
540,np8_nt15,nt21_np15,11.0
541,np8_nt15,nt25_np10,11.0
541,np3_nt3,nt1_np20,11.0
541,np7_nt10,nt1_np20,11.0
541,np4_nt4,nt5_np6,11.0
541,np16_nt21,nt25_np11,11.0
542,np7_nt10,nt2_np2,11.0
542,np16_nt21,nt6_np19,11.0
543,np5_nt5,nt21_np15,11.0
543,np18_nt11,nt23_np13,11.0
544,np14_nt22,nt15_np8,11.0
547,np18_nt11,nt4_np4,11.0
548,np17_nt16,nt24_np12,11.0
548,np15_nt21,nt15_np8,11.0
549,np3_nt3,nt5_np5,11.0
549,np5_nt5,nt23_np13,11.0
550,np8_nt15,nt20_np9,11.0
550,np13_nt23,nt10_np7,11.0
551,np7_nt10,nt25_np11,11.0
551,np19_nt6,nt5_np6,11.0
552,np20_nt1,nt5_np6,11.0
552,np2_nt2,nt1_np20,11.0
554,np9_nt20,nt24_np12,11.0
554,np10_nt25,nt4_np4,11.0
554,np16_nt21,nt1_np1,11.0
555,np7_nt10,nt21_np16,11.0
556,np4_nt4,nt21_np15,11.0
558,np5_nt5,nt21_np15,11.0
558,np13_nt23,nt21_np15,11.0
558,np8_nt15,nt10_np7,11.0
558,np9_nt20,nt24_np12,11.0
558,np3_nt3,nt25_np11,11.0
559,np8_nt15,nt1_np1,11.0
559,np5_nt5,nt24_np12,11.0
559,np13_nt23,nt4_np4,11.0
559,np17_nt16,nt21_np15,11.0
559,np7_nt10,nt1_np20,11.0
561,np8_nt15,nt20_np9,11.0
561,np8_nt15,nt16_np17,11.0
562,np3_nt3,nt25_np10,11.0
563,np13_nt23,nt6_np19,11.0
563,np20_nt1,nt11_np18,11.0
563,np8_nt15,nt25_np11,11.0
565,np19_nt6,nt10_np7,11.0
565,np6_nt5,nt25_np11,11.0
566,np20_nt1,nt25_np10,11.0
567,np11_nt25,nt10_np7,11.0
567,np14_nt22,nt16_np17,11.0
567,np19_nt6,nt1_np20,11.0
568,np15_nt21,nt1_np1,11.0
568,np17_nt16,nt20_np9,11.0
568,np16_nt21,nt16_np17,11.0
569,np2_nt2,nt5_np5,11.0
569,np15_nt21,nt3_np3,11.0
570,np7_nt10,nt21_np16,11.0
570,np18_nt11,nt16_np17,11.0
570,np12_nt24,nt4_np4,11.0
571,np2_nt2,nt21_np15,11.0
572,np13_nt23,nt15_np8,11.0
574,np15_nt21,nt3_np3,11.0
574,np10_nt25,nt22_np14,11.0
574,np18_nt11,nt5_np6,11.0
574,np6_nt5,nt21_np16,11.0
576,np18_nt11,nt1_np20,11.0
576,np11_nt25,nt11_np18,11.0
577,np7_nt10,nt3_np3,11.0
577,np19_nt6,nt15_np8,11.0
577,np9_nt20,nt24_np12,11.0
578,np1_nt1,nt6_np19,11.0
578,np7_nt10,nt15_np8,11.0
579,np1_nt1,nt6_np19,11.0
579,np6_nt5,nt15_np8,11.0
579,np14_nt22,nt5_np6,11.0
580,np8_nt15,nt6_np19,11.0
580,np14_nt22,nt6_np19,11.0
580,np9_nt20,nt5_np6,11.0
580,np6_nt5,nt3_np3,11.0
580,np4_nt4,nt10_np7,11.0
581,np12_nt24,nt6_np19,11.0
581,np17_nt16,nt15_np8,11.0
581,np10_nt25,nt24_np12,11.0
582,np17_nt16,nt5_np5,11.0
583,np10_nt25,nt2_np2,11.0
583,np1_nt1,nt22_np14,11.0
583,np20_nt1,nt23_np13,11.0
584,np8_nt15,nt1_np20,11.0
584,np16_nt21,nt22_np14,11.0
585,np10_nt25,nt5_np6,11.0
585,np18_nt11,nt5_np6,11.0
585,np13_nt23,nt2_np2,11.0
586,np15_nt21,nt15_np8,11.0
587,np8_nt15,nt20_np9,11.0
587,np10_nt25,nt10_np7,11.0
587,np2_nt2,nt24_np12,11.0
588,np8_nt15,nt6_np19,11.0
588,np14_nt22,nt20_np9,11.0
588,np2_nt2,nt1_np20,11.0
589,np15_nt21,nt20_np9,11.0
589,np14_nt22,nt5_np6,11.0
589,np1_nt1,nt4_np4,11.0
592,np9_nt20,nt10_np7,11.0
592,np8_nt15,nt5_np5,11.0
592,np7_nt10,nt23_np13,11.0
592,np5_nt5,nt21_np15,11.0
593,np13_nt23,nt10_np7,11.0
593,np19_nt6,nt25_np11,11.0
593,np13_nt23,nt10_np7,11.0
595,np3_nt3,nt15_np8,11.0
596,np18_nt11,nt6_np19,11.0
596,np4_nt4,nt3_np3,11.0
596,np7_nt10,nt22_np14,11.0
597,np7_nt10,nt22_np14,11.0
597,np6_nt5,nt1_np20,11.0
597,np19_nt6,nt1_np1,11.0
597,np14_nt22,nt21_np16,11.0
598,np6_nt5,nt2_np2,11.0
599,np16_nt21,nt25_np10,11.0
600,np8_nt15,nt21_np15,11.0
600,np10_nt25,nt10_np7,11.0
601,np16_nt21,nt11_np18,11.0
601,np8_nt15,nt22_np14,11.0
602,np14_nt22,nt23_np13,11.0
602,np8_nt15,nt5_np5,11.0
603,np13_nt23,nt15_np8,11.0
604,np6_nt5,nt21_np15,11.0
606,np17_nt16,nt25_np11,11.0
606,np10_nt25,nt5_np6,11.0
606,np14_nt22,nt25_np10,11.0
606,np3_nt3,nt21_np16,11.0
606,np2_nt2,nt25_np11,11.0
606,np15_nt21,nt4_np4,11.0
607,np20_nt1,nt25_np10,11.0
608,np8_nt15,nt2_np2,11.0
608,np8_nt15,nt11_np18,11.0
610,np1_nt1,nt21_np15,11.0
610,np20_nt1,nt21_np15,11.0
611,np15_nt21,nt23_np13,11.0
611,np19_nt6,nt5_np6,11.0
612,np17_nt16,nt2_np2,11.0
612,np17_nt16,nt20_np9,11.0
612,np16_nt21,nt10_np7,11.0
612,np17_nt16,nt21_np15,11.0
612,np2_nt2,nt24_np12,11.0
613,np8_nt15,nt10_np7,11.0
613,np1_nt1,nt5_np6,11.0
613,np5_nt5,nt6_np19,11.0
613,np11_nt25,nt20_np9,11.0
615,np13_nt23,nt3_np3,11.0
615,np17_nt16,nt21_np15,11.0
615,np7_nt10,nt5_np5,11.0
616,np4_nt4,nt5_np5,11.0
616,np5_nt5,nt1_np20,11.0
617,np4_nt4,nt25_np11,11.0
618,np3_nt3,nt5_np5,11.0
618,np20_nt1,nt21_np15,11.0
619,np4_nt4,nt25_np10,11.0
620,np6_nt5,nt10_np7,11.0
620,np5_nt5,nt21_np16,11.0
621,np20_nt1,nt5_np6,11.0
621,np20_nt1,nt20_np9,11.0
622,np16_nt21,nt21_np15,11.0
622,np8_nt15,nt22_np14,11.0
623,np8_nt15,nt20_np9,11.0
624,np3_nt3,nt20_np9,11.0
625,np13_nt23,nt15_np8,11.0
625,np12_nt24,nt1_np1,11.0
626,np12_nt24,nt21_np16,11.0
626,np10_nt25,nt25_np11,11.0
626,np8_nt15,nt5_np6,11.0
627,np6_nt5,nt1_np1,11.0
628,np5_nt5,nt5_np6,11.0
628,np10_nt25,nt25_np11,11.0
629,np8_nt15,nt2_np2,11.0
629,np14_nt22,nt23_np13,11.0
630,np14_nt22,nt11_np18,11.0
630,np5_nt5,nt6_np19,11.0
631,np11_nt25,nt23_np13,11.0
632,np12_nt24,nt2_np2,11.0
633,np6_nt5,nt22_np14,11.0
633,np20_nt1,nt22_np14,11.0
633,np18_nt11,nt23_np13,11.0
634,np9_nt20,nt1_np20,11.0
634,np18_nt11,nt25_np11,11.0
635,np2_nt2,nt25_np10,11.0
635,np12_nt24,nt1_np1,11.0
635,np6_nt5,nt10_np7,11.0
636,np10_nt25,nt20_np9,11.0
636,np7_nt10,nt24_np12,11.0
636,np8_nt15,nt22_np14,11.0
636,np18_nt11,nt21_np16,11.0
637,np9_nt20,nt6_np19,11.0
637,np9_nt20,nt25_np10,11.0
638,np8_nt15,nt11_np18,11.0
638,np1_nt1,nt20_np9,11.0
638,np4_nt4,nt23_np13,11.0
641,np13_nt23,nt15_np8,11.0
642,np12_nt24,nt3_np3,11.0
642,np7_nt10,nt16_np17,11.0
643,np1_nt1,nt2_np2,11.0
643,np13_nt23,nt21_np15,11.0
645,np9_nt20,nt1_np1,11.0
646,np8_nt15,nt6_np19,11.0
647,np14_nt22,nt21_np16,11.0
647,np8_nt15,nt16_np17,11.0
648,np2_nt2,nt10_np7,11.0
648,np10_nt25,nt22_np14,11.0
648,np2_nt2,nt4_np4,11.0
648,np6_nt5,nt15_np8,11.0
649,np4_nt4,nt24_np12,11.0
650,np15_nt21,nt23_np13,11.0
650,np12_nt24,nt10_np7,11.0
651,np19_nt6,nt11_np18,11.0
651,np16_nt21,nt1_np20,11.0
652,np3_nt3,nt4_np4,11.0
653,np6_nt5,nt21_np16,11.0
653,np19_nt6,nt23_np13,11.0
653,np11_nt25,nt10_np7,11.0
654,np19_nt6,nt16_np17,11.0
654,np15_nt21,nt10_np7,11.0
654,np8_nt15,nt1_np1,11.0
655,np19_nt6,nt22_np14,11.0
655,np6_nt5,nt25_np11,11.0
656,np9_nt20,nt16_np17,11.0
657,np3_nt3,nt10_np7,11.0
658,np9_nt20,nt5_np6,11.0
658,np19_nt6,nt1_np20,11.0
658,np16_nt21,nt10_np7,11.0
659,np8_nt15,nt6_np19,11.0
659,np8_nt15,nt25_np11,11.0
660,np5_nt5,nt21_np15,11.0
661,np8_nt15,nt20_np9,11.0
661,np16_nt21,nt20_np9,11.0
662,np17_nt16,nt1_np1,11.0
662,np17_nt16,nt5_np6,11.0
662,np18_nt11,nt1_np20,11.0
663,np12_nt24,nt21_np15,11.0
664,np16_nt21,nt23_np13,11.0
665,np7_nt10,nt22_np14,11.0
665,np14_nt22,nt24_np12,11.0
666,np5_nt5,nt21_np15,11.0
667,np16_nt21,nt3_np3,11.0
667,np7_nt10,nt21_np15,11.0
667,np10_nt25,nt20_np9,11.0
667,np14_nt22,nt10_np7,11.0
667,np11_nt25,nt24_np12,11.0
668,np14_nt22,nt21_np15,11.0
669,np11_nt25,nt15_np8,11.0
670,np17_nt16,nt25_np10,11.0
672,np13_nt23,nt6_np19,11.0
672,np11_nt25,nt4_np4,11.0
674,np3_nt3,nt5_np6,11.0
674,np19_nt6,nt25_np11,11.0
674,np3_nt3,nt20_np9,11.0
675,np11_nt25,nt15_np8,11.0
675,np5_nt5,nt6_np19,11.0
675,np12_nt24,nt1_np1,11.0
676,np16_nt21,nt15_np8,11.0
676,np20_nt1,nt24_np12,11.0
676,np12_nt24,nt1_np20,11.0
676,np11_nt25,nt2_np2,11.0
677,np5_nt5,nt25_np11,11.0
677,np3_nt3,nt15_np8,11.0
677,np20_nt1,nt4_np4,11.0
678,np3_nt3,nt10_np7,11.0
678,np13_nt23,nt24_np12,11.0
678,np6_nt5,nt23_np13,11.0
679,np1_nt1,nt1_np20,11.0
679,np12_nt24,nt23_np13,11.0
679,np10_nt25,nt23_np13,11.0
679,np7_nt10,nt20_np9,11.0
680,np12_nt24,nt6_np19,11.0
680,np16_nt21,nt2_np2,11.0
681,np11_nt25,nt3_np3,11.0
681,np16_nt21,nt10_np7,11.0
681,np18_nt11,nt20_np9,11.0
682,np16_nt21,nt16_np17,11.0
682,np10_nt25,nt6_np19,11.0
683,np9_nt20,nt21_np16,11.0
683,np5_nt5,nt15_np8,11.0
683,np1_nt1,nt23_np13,11.0
683,np3_nt3,nt4_np4,11.0
684,np6_nt5,nt23_np13,11.0
684,np3_nt3,nt24_np12,11.0
685,np8_nt15,nt16_np17,11.0
686,np16_nt21,nt5_np5,11.0
686,np2_nt2,nt25_np10,11.0
687,np11_nt25,nt4_np4,11.0
688,np19_nt6,nt10_np7,11.0
689,np7_nt10,nt1_np20,11.0
690,np8_nt15,nt1_np20,11.0
690,np2_nt2,nt3_np3,11.0
691,np4_nt4,nt5_np5,11.0
691,np8_nt15,nt1_np1,11.0
692,np4_nt4,nt16_np17,11.0
693,np10_nt25,nt11_np18,11.0
695,np4_nt4,nt20_np9,11.0
696,np18_nt11,nt25_np10,11.0
699,np14_nt22,nt5_np5,11.0
700,np12_nt24,nt25_np11,11.0
701,np19_nt6,nt25_np11,11.0
701,np15_nt21,nt23_np13,11.0
702,np11_nt25,nt1_np20,11.0
702,np6_nt5,nt24_np12,11.0
702,np5_nt5,nt21_np16,11.0
703,np7_nt10,nt6_np19,11.0
704,np18_nt11,nt4_np4,11.0
704,np15_nt21,nt25_np11,11.0
704,np13_nt23,nt3_np3,11.0
