,episode,id,depart_sec,arrival_sec,duration_sec,wait_step,wait_sec
1772,1,f_5_11.36,1690.00,1770.00,80.00,1,2.00
1773,1,f_3_3.20,966.00,1771.00,805.00,29,141.00
1774,1,f_5_6.10,1573.00,1771.00,198.00,8,35.00
1775,1,f_5_7.9,1565.00,1772.00,207.00,9,68.00
1776,1,f_5_10.16,1570.00,1772.00,202.00,7,33.00
1777,1,f_5_11.35,1689.00,1772.00,83.00,1,2.00
1778,1,f_5_10.17,1574.00,1773.00,199.00,7,26.00
1779,1,f_4_4.37,1362.00,1774.00,412.00,18,106.00
1780,1,f_5_7.10,1573.00,1774.00,201.00,7,57.00
1781,1,f_5_11.32,1678.00,1774.00,96.00,1,1.00
1782,1,f_4_5.43,1458.00,1775.00,317.00,10,124.00
1783,1,f_5_1.13,1642.00,1775.00,133.00,5,30.00
1784,1,f_5_7.11,1580.00,1776.00,196.00,8,58.00
1785,1,f_4_4.68,1578.00,1778.00,200.00,11,57.00
1786,1,f_5_7.12,1587.00,1778.00,191.00,7,52.00
1787,1,f_4_1.35,1455.00,1779.00,324.00,14,97.00
1788,1,f_3_0.48,1162.00,1781.00,619.00,30,179.00
1789,1,f_5_4.0,1592.00,1781.00,189.00,10,42.00
1790,1,f_3_5.59,1108.00,1784.00,676.00,23,256.00
1791,1,f_3_3.21,969.00,1785.00,816.00,28,137.00
1792,1,f_3_2.27,1048.00,1785.00,737.00,14,480.00
1793,1,f_5_4.1,1595.00,1785.00,190.00,11,43.00
1794,1,f_5_8.12,1587.00,1785.00,198.00,7,42.00
1795,1,f_3_3.23,976.00,1786.00,810.00,32,141.00
1796,1,f_5_8.13,1594.00,1786.00,192.00,5,31.00
1797,1,f_5_6.11,1580.00,1787.00,207.00,8,43.00
1798,1,f_4_5.45,1460.00,1788.00,328.00,12,126.00
1799,1,f_5_10.18,1578.00,1788.00,210.00,6,31.00
1800,1,f_5_11.39,1695.00,1788.00,93.00,3,10.00
1801,1,f_3_3.22,973.00,1789.00,816.00,32,150.00
1802,1,f_4_4.38,1366.00,1789.00,423.00,19,112.00
1803,1,f_5_11.31,1676.00,1789.00,113.00,3,7.00
1804,1,f_4_5.44,1460.00,1790.00,330.00,13,117.00
1805,1,f_4_1.36,1462.00,1790.00,328.00,16,94.00
1806,1,f_5_10.19,1583.00,1790.00,207.00,7,35.00
1807,1,f_4_2.10,1312.00,1791.00,479.00,23,139.00
1808,1,f_5_11.33,1681.00,1791.00,110.00,2,4.00
1809,1,f_3_3.24,979.00,1792.00,813.00,35,154.00
1810,1,f_3_0.49,1168.00,1792.00,624.00,31,154.00
1811,1,f_5_10.20,1587.00,1792.00,205.00,5,33.00
1812,1,f_5_4.2,1597.00,1793.00,196.00,11,43.00
1813,1,f_5_7.13,1594.00,1793.00,199.00,7,52.00
1814,1,f_5_11.34,1684.00,1793.00,109.00,2,3.00
1815,1,f_3_0.50,1173.00,1794.00,621.00,32,147.00
1816,1,f_5_10.21,1591.00,1794.00,203.00,7,34.00
1817,1,f_5_1.14,1653.00,1794.00,141.00,5,24.00
1818,1,f_4_2.0,1247.00,1795.00,548.00,23,173.00
1819,1,f_5_4.9,1630.00,1795.00,165.00,8,31.00
1820,1,f_5_1.2,1522.00,1796.00,274.00,11,74.00
1821,1,f_5_4.8,1629.00,1796.00,167.00,7,27.00
1822,1,f_4_2.1,1252.00,1797.00,545.00,24,165.00
1823,1,f_3_5.64,1135.00,1799.00,664.00,22,270.00
1824,1,f_4_2.12,1317.00,1799.00,482.00,27,136.00
1825,1,f_4_9.22,1382.00,1799.00,417.00,18,213.00
1826,1,f_4_1.37,1470.00,1799.00,329.00,16,92.00
1827,1,f_5_4.3,1600.00,1799.00,199.00,10,35.00
1828,1,f_5_8.14,1601.00,1801.00,200.00,9,35.00
1829,1,f_3_2.28,1053.00,1802.00,749.00,15,486.00
1830,1,f_4_4.39,1371.00,1802.00,431.00,22,146.00
1831,1,f_5_6.12,1587.00,1802.00,215.00,9,51.00
1832,1,f_4_5.10,1244.00,1803.00,559.00,16,244.00
1833,1,f_3_3.25,982.00,1804.00,822.00,35,167.00
1834,1,f_5_6.13,1594.00,1804.00,210.00,9,53.00
1835,1,f_4_5.12,1253.00,1806.00,553.00,16,234.00
1836,1,f_5_7.14,1601.00,1806.00,205.00,8,51.00
1837,1,f_3_3.26,986.00,1807.00,821.00,35,174.00
1838,1,f_4_5.13,1257.00,1808.00,551.00,14,226.00
1839,1,f_5_10.22,1596.00,1808.00,212.00,8,42.00
1840,1,f_5_11.44,1703.00,1808.00,105.00,3,16.00
1841,1,f_3_3.27,989.00,1810.00,821.00,32,159.00
1842,1,f_3_2.46,1179.00,1810.00,631.00,22,315.00
1843,1,f_5_4.5,1611.00,1810.00,199.00,8,31.00
1844,1,f_5_10.23,1600.00,1810.00,210.00,9,55.00
1845,1,f_5_8.15,1609.00,1810.00,201.00,8,32.00
1846,1,f_3_3.86,1186.00,1811.00,625.00,28,171.00
1847,1,f_5_10.24,1604.00,1811.00,207.00,8,47.00
1848,1,f_5_4.6,1615.00,1812.00,197.00,9,31.00
1849,1,f_3_2.44,1157.00,1813.00,656.00,27,280.00
1850,1,f_5_10.25,1609.00,1813.00,204.00,10,65.00
1851,1,f_5_11.43,1702.00,1813.00,111.00,3,18.00
1852,1,f_5_4.16,1655.00,1814.00,159.00,5,18.00
1853,1,f_5_8.16,1616.00,1814.00,198.00,6,28.00
1854,1,f_5_6.14,1601.00,1815.00,214.00,10,55.00
1855,1,f_5_11.42,1701.00,1815.00,114.00,3,17.00
1856,1,f_5_4.7,1618.00,1816.00,198.00,8,26.00
1857,1,f_5_4.10,1631.00,1817.00,186.00,5,15.00
1858,1,f_5_11.37,1691.00,1820.00,129.00,3,18.00
1859,1,f_5_1.15,1664.00,1821.00,157.00,4,48.00
1860,1,f_5_7.15,1609.00,1822.00,213.00,10,54.00
1861,1,f_5_4.11,1636.00,1823.00,187.00,5,18.00
1862,1,f_5_1.16,1675.00,1823.00,148.00,4,41.00
1863,1,f_5_7.16,1616.00,1824.00,208.00,10,45.00
1864,1,f_5_4.12,1646.00,1825.00,179.00,4,12.00
1865,1,f_5_1.17,1686.00,1825.00,139.00,5,30.00
1866,1,f_4_2.2,1263.00,1826.00,563.00,28,184.00
1867,1,f_4_5.46,1464.00,1826.00,362.00,14,113.00
1868,1,f_5_4.14,1650.00,1826.00,176.00,5,17.00
1869,1,f_3_3.28,992.00,1827.00,835.00,30,157.00
1870,1,f_5_8.17,1624.00,1827.00,203.00,8,39.00
1871,1,f_3_2.45,1172.00,1828.00,656.00,27,234.00
1872,1,f_5_4.13,1649.00,1828.00,179.00,5,16.00
1873,1,f_4_3.8,1235.00,1829.00,594.00,27,212.00
1874,1,f_5_4.15,1654.00,1829.00,175.00,5,21.00
1875,1,f_3_3.29,995.00,1830.00,835.00,31,149.00
1876,1,f_5_8.18,1630.00,1830.00,200.00,8,34.00
1877,1,f_4_5.14,1262.00,1832.00,570.00,16,242.00
1878,1,f_5_4.20,1675.00,1832.00,157.00,4,16.00
1879,1,f_5_8.19,1638.00,1832.00,194.00,8,29.00
1880,1,f_5_4.17,1661.00,1833.00,172.00,5,17.00
1881,1,f_5_4.24,1689.00,1835.00,146.00,4,22.00
1882,1,f_5_6.15,1609.00,1836.00,227.00,13,55.00
1883,1,f_5_4.18,1666.00,1837.00,171.00,6,23.00
1884,1,f_5_11.46,1710.00,1837.00,127.00,4,25.00
1885,1,f_3_3.31,1002.00,1838.00,836.00,35,159.00
1886,1,f_5_10.26,1613.00,1838.00,225.00,12,91.00
1887,1,f_5_6.16,1616.00,1838.00,222.00,12,49.00
1888,1,f_5_4.19,1669.00,1838.00,169.00,5,16.00
1889,1,f_5_10.27,1617.00,1839.00,222.00,12,84.00
1890,1,f_3_3.30,999.00,1842.00,843.00,29,151.00
1891,1,f_5_1.3,1533.00,1842.00,309.00,11,108.00
1892,1,f_5_1.4,1544.00,1843.00,299.00,12,99.00
1893,1,f_5_5.11,1572.00,1843.00,271.00,11,81.00
1894,1,f_5_4.21,1676.00,1843.00,167.00,8,28.00
1895,1,f_5_4.22,1679.00,1844.00,165.00,7,25.00
1896,1,f_3_3.71,1145.00,1845.00,700.00,25,197.00
1897,1,f_5_8.20,1645.00,1846.00,201.00,5,33.00
1898,1,f_3_3.32,1005.00,1847.00,842.00,30,160.00
1899,1,f_3_2.47,1182.00,1847.00,665.00,25,237.00
1900,1,f_5_1.18,1697.00,1848.00,151.00,1,12.00
1901,1,f_5_1.19,1708.00,1850.00,142.00,0,0.00
1902,1,f_5_6.17,1623.00,1852.00,229.00,7,43.00
1903,1,f_5_7.17,1623.00,1852.00,229.00,7,57.00
1904,1,f_3_2.48,1186.00,1853.00,667.00,28,242.00
1905,1,f_5_10.28,1622.00,1853.00,231.00,13,98.00
1906,1,f_5_11.38,1694.00,1853.00,159.00,6,37.00
1907,1,f_5_6.18,1630.00,1854.00,224.00,6,31.00
1908,1,f_5_10.29,1626.00,1855.00,229.00,15,97.00
1909,1,f_4_1.38,1477.00,1856.00,379.00,17,124.00
1910,1,f_4_5.48,1467.00,1857.00,390.00,15,129.00
1911,1,f_4_1.39,1484.00,1858.00,374.00,18,119.00
1912,1,f_3_3.33,1009.00,1859.00,850.00,32,166.00
1913,1,f_5_4.23,1683.00,1859.00,176.00,6,20.00
1914,1,f_4_5.47,1466.00,1860.00,394.00,15,117.00
1915,1,f_5_8.21,1652.00,1861.00,209.00,6,41.00
1916,1,f_5_1.20,1719.00,1861.00,142.00,4,27.00
1917,1,f_3_3.34,1012.00,1862.00,850.00,30,165.00
1918,1,f_5_4.25,1691.00,1862.00,171.00,9,37.00
1919,1,f_5_5.12,1579.00,1863.00,284.00,13,95.00
1920,1,f_5_8.22,1659.00,1863.00,204.00,8,37.00
1921,1,f_5_4.26,1695.00,1863.00,168.00,6,32.00
1922,1,f_5_1.21,1730.00,1863.00,133.00,3,18.00
1923,1,f_3_3.35,1015.00,1864.00,849.00,28,154.00
1924,1,f_5_6.19,1638.00,1864.00,226.00,8,22.00
1925,1,f_5_11.40,1696.00,1865.00,169.00,6,41.00
1926,1,f_5_10.30,1630.00,1867.00,237.00,14,103.00
1927,1,f_5_8.23,1666.00,1867.00,201.00,6,33.00
1928,1,f_5_3.22,1644.00,1868.00,224.00,8,25.00
1929,1,f_5_10.31,1635.00,1870.00,235.00,14,100.00
1930,1,f_5_1.22,1740.00,1871.00,131.00,3,17.00
1931,1,f_4_1.40,1491.00,1873.00,382.00,19,120.00
1932,1,f_4_5.15,1266.00,1874.00,608.00,19,248.00
1933,1,f_3_3.36,1018.00,1875.00,857.00,27,164.00
1934,1,f_5_4.27,1698.00,1877.00,179.00,6,31.00
1935,1,f_5_11.41,1701.00,1877.00,176.00,7,41.00
1936,1,f_5_7.18,1630.00,1879.00,249.00,14,81.00
1937,1,f_5_11.45,1705.00,1879.00,174.00,6,37.00
1938,1,f_5_4.31,1711.00,1879.00,168.00,7,38.00
1939,1,f_3_3.38,1025.00,1880.00,855.00,27,157.00
1940,1,f_5_11.47,1711.00,1880.00,169.00,7,31.00
1941,1,f_3_3.37,1022.00,1881.00,859.00,29,168.00
1942,1,f_5_7.19,1638.00,1881.00,243.00,13,72.00
1943,1,f_5_2.13,1642.00,1881.00,239.00,10,58.00
1944,1,f_5_5.8,1553.00,1882.00,329.00,13,78.00
1945,1,f_5_11.48,1714.00,1882.00,168.00,6,29.00
1946,1,f_4_4.40,1375.00,1883.00,508.00,22,231.00
1947,1,f_5_2.5,1555.00,1883.00,328.00,18,85.00
1948,1,f_5_10.32,1639.00,1883.00,244.00,16,96.00
1949,1,f_5_7.20,1645.00,1883.00,238.00,12,66.00
1950,1,f_5_11.49,1716.00,1883.00,167.00,6,25.00
1951,1,f_5_5.13,1586.00,1884.00,298.00,14,84.00
1952,1,f_5_2.6,1566.00,1885.00,319.00,16,64.00
1953,1,f_5_10.33,1643.00,1885.00,242.00,12,99.00
1954,1,f_4_4.43,1389.00,1886.00,497.00,24,257.00
1955,1,f_5_10.38,1665.00,1887.00,222.00,11,96.00
1956,1,f_4_1.41,1499.00,1888.00,389.00,18,120.00
1957,1,f_5_2.7,1577.00,1888.00,311.00,14,54.00
1958,1,f_5_10.34,1648.00,1888.00,240.00,13,95.00
1959,1,f_3_3.39,1028.00,1890.00,862.00,31,171.00
1960,1,f_4_5.49,1471.00,1892.00,421.00,20,127.00
1961,1,f_5_2.14,1653.00,1892.00,239.00,9,44.00
1962,1,f_4_5.50,1474.00,1893.00,419.00,20,130.00
1963,1,f_5_3.23,1651.00,1893.00,242.00,8,29.00
1964,1,f_5_4.28,1700.00,1895.00,195.00,9,48.00
1965,1,f_4_5.51,1476.00,1896.00,420.00,19,121.00
1966,1,f_5_7.21,1652.00,1897.00,245.00,13,66.00
1967,1,f_5_5.14,1592.00,1898.00,306.00,14,82.00
1968,1,f_5_11.50,1719.00,1898.00,179.00,8,39.00
1969,1,f_3_3.40,1031.00,1899.00,868.00,31,167.00
1970,1,f_5_5.15,1599.00,1899.00,300.00,17,62.00
1971,1,f_5_11.51,1722.00,1900.00,178.00,5,26.00
1972,1,f_3_3.87,1188.00,1901.00,713.00,32,235.00
1973,1,f_5_7.22,1659.00,1902.00,243.00,13,65.00
1974,1,f_5_8.24,1674.00,1902.00,228.00,8,48.00
1975,1,f_5_1.23,1751.00,1902.00,151.00,5,28.00
1976,1,f_5_3.8,1588.00,1903.00,315.00,7,28.00
1977,1,f_5_10.35,1652.00,1903.00,251.00,15,96.00
1978,1,f_5_7.23,1666.00,1904.00,238.00,11,56.00
1979,1,f_5_8.25,1681.00,1904.00,223.00,7,43.00
1980,1,f_5_4.29,1704.00,1904.00,200.00,9,58.00
1981,1,f_5_2.8,1588.00,1905.00,317.00,12,44.00
1982,1,f_5_10.36,1656.00,1905.00,249.00,15,89.00
1983,1,f_5_10.37,1661.00,1906.00,245.00,14,82.00
1984,1,f_5_3.9,1593.00,1907.00,314.00,11,39.00
1985,1,f_4_4.48,1421.00,1909.00,488.00,22,247.00
1986,1,f_5_1.24,1762.00,1909.00,147.00,4,20.00
1987,1,f_5_3.10,1597.00,1911.00,314.00,9,32.00
1988,1,f_4_5.16,1270.00,1913.00,643.00,20,262.00
1989,1,f_5_11.52,1726.00,1913.00,187.00,10,34.00
1990,1,f_4_5.17,1275.00,1915.00,640.00,20,258.00
1991,1,f_5_7.24,1674.00,1915.00,241.00,11,51.00
1992,1,f_5_11.53,1730.00,1915.00,185.00,7,28.00
1993,1,f_3_4.69,1176.00,1916.00,740.00,41,213.00
1994,1,f_5_11.54,1734.00,1916.00,182.00,6,26.00
1995,1,f_5_5.16,1605.00,1918.00,313.00,17,54.00
1996,1,f_5_10.39,1669.00,1918.00,249.00,12,89.00
1997,1,f_5_11.55,1738.00,1918.00,180.00,6,24.00
1998,1,f_3_3.41,1035.00,1919.00,884.00,35,212.00
1999,1,f_4_4.2,1223.00,1919.00,696.00,24,256.00
2000,1,f_5_7.25,1681.00,1919.00,238.00,12,48.00
2001,1,f_5_1.25,1773.00,1919.00,146.00,5,13.00
2002,1,f_4_2.39,1484.00,1920.00,436.00,23,133.00
2003,1,f_5_10.40,1674.00,1920.00,246.00,13,83.00
2004,1,f_3_3.72,1148.00,1921.00,773.00,31,240.00
2005,1,f_5_4.30,1711.00,1921.00,210.00,11,72.00
2006,1,f_5_10.41,1678.00,1922.00,244.00,12,79.00
2007,1,f_5_8.26,1688.00,1922.00,234.00,7,41.00
2008,1,f_5_2.1,1511.00,1923.00,412.00,22,127.00
2009,1,f_5_3.11,1602.00,1923.00,321.00,10,38.00
2010,1,f_5_4.32,1714.00,1923.00,209.00,11,74.00
2011,1,f_5_1.0,1500.00,1924.00,424.00,23,112.00
2012,1,f_5_8.27,1695.00,1926.00,231.00,7,39.00
2013,1,f_5_3.12,1608.00,1928.00,320.00,12,46.00
2014,1,f_5_11.56,1743.00,1928.00,185.00,6,28.00
2015,1,f_5_11.57,1747.00,1929.00,182.00,6,26.00
2016,1,f_5_1.26,1784.00,1931.00,147.00,5,12.00
2017,1,f_3_4.72,1179.00,1932.00,753.00,36,217.00
2018,1,f_4_5.52,1478.00,1932.00,454.00,21,135.00
2019,1,f_5_6.20,1645.00,1932.00,287.00,10,84.00
2020,1,f_5_11.58,1751.00,1934.00,183.00,6,20.00
2021,1,f_3_3.88,1192.00,1935.00,743.00,32,270.00
2022,1,f_5_11.59,1756.00,1935.00,179.00,5,18.00
2023,1,f_3_3.42,1038.00,1936.00,898.00,34,235.00
2024,1,f_3_4.73,1182.00,1936.00,754.00,36,231.00
2025,1,f_5_8.28,1702.00,1937.00,235.00,8,45.00
2026,1,f_3_3.43,1041.00,1938.00,897.00,34,232.00
2027,1,f_3_5.65,1136.00,1938.00,802.00,19,310.00
2028,1,f_5_10.48,1721.00,1938.00,217.00,9,68.00
2029,1,f_5_8.29,1710.00,1939.00,229.00,9,57.00
2030,1,f_3_5.66,1138.00,1941.00,803.00,15,291.00
2031,1,f_5_6.21,1652.00,1942.00,290.00,8,86.00
2032,1,f_4_0.30,1419.00,1943.00,524.00,13,318.00
2033,1,f_5_3.19,1630.00,1944.00,314.00,11,41.00
2034,1,f_5_7.26,1688.00,1945.00,257.00,13,57.00
2035,1,f_5_8.30,1717.00,1946.00,229.00,10,63.00
2036,1,f_3_4.75,1184.00,1947.00,763.00,34,244.00
2037,1,f_5_5.17,1612.00,1948.00,336.00,14,77.00
2038,1,f_5_11.60,1760.00,1948.00,188.00,7,22.00
2039,1,f_4_3.1,1208.00,1949.00,741.00,29,274.00
2040,1,f_5_7.27,1695.00,1949.00,254.00,13,56.00
2041,1,f_3_4.77,1189.00,1950.00,761.00,27,246.00
2042,1,f_3_3.89,1195.00,1950.00,755.00,32,258.00
2043,1,f_5_6.22,1659.00,1951.00,292.00,10,75.00
2044,1,f_5_2.15,1664.00,1951.00,287.00,12,66.00
2045,1,f_4_0.31,1426.00,1952.00,526.00,13,310.00
2046,1,f_5_10.42,1686.00,1953.00,267.00,13,92.00
2047,1,f_5_4.33,1718.00,1953.00,235.00,14,88.00
2048,1,f_3_3.73,1151.00,1954.00,803.00,32,269.00
2049,1,f_5_2.16,1675.00,1954.00,279.00,14,64.00
2050,1,f_4_0.32,1433.00,1955.00,522.00,13,297.00
2051,1,f_4_3.4,1218.00,1956.00,738.00,33,214.00
2052,1,f_4_0.33,1441.00,1957.00,516.00,12,290.00
2053,1,f_4_9.23,1396.00,1958.00,562.00,22,348.00
2054,1,f_5_3.18,1629.00,1958.00,329.00,12,48.00
2055,1,f_5_11.61,1764.00,1958.00,194.00,9,28.00
2056,1,f_3_4.79,1194.00,1959.00,765.00,31,276.00
2057,1,f_4_9.24,1411.00,1959.00,548.00,17,326.00
2058,1,f_4_5.53,1480.00,1959.00,479.00,24,153.00
2059,1,f_4_0.34,1448.00,1959.00,511.00,13,302.00
2060,1,f_5_11.62,1769.00,1959.00,190.00,6,22.00
2061,1,f_4_5.54,1482.00,1960.00,478.00,23,138.00
2062,1,f_4_1.14,1349.00,1961.00,612.00,18,338.00
2063,1,f_5_7.28,1702.00,1961.00,259.00,14,57.00
2064,1,f_5_7.29,1710.00,1962.00,252.00,12,47.00
2065,1,f_5_2.9,1599.00,1964.00,365.00,17,70.00
2066,1,f_3_4.80,1196.00,1965.00,769.00,30,284.00
2067,1,f_5_7.30,1717.00,1965.00,248.00,10,38.00
2068,1,f_5_11.63,1773.00,1965.00,192.00,8,21.00
2069,1,f_3_4.83,1201.00,1967.00,766.00,30,279.00
2070,1,f_5_7.31,1724.00,1967.00,243.00,11,49.00
2071,1,f_3_3.74,1153.00,1968.00,815.00,30,266.00
2072,1,f_3_2.49,1190.00,1968.00,778.00,28,323.00
2073,1,f_5_5.18,1618.00,1968.00,350.00,12,64.00
2074,1,f_5_4.34,1726.00,1968.00,242.00,14,85.00
2075,1,f_4_5.18,1279.00,1969.00,690.00,26,282.00
2076,1,f_4_4.1,1223.00,1970.00,747.00,26,274.00
2077,1,f_4_5.20,1288.00,1971.00,683.00,25,277.00
2078,1,f_4_0.35,1455.00,1971.00,516.00,14,299.00
2079,1,f_5_2.10,1610.00,1971.00,361.00,14,65.00
2080,1,f_5_6.23,1666.00,1971.00,305.00,7,153.00
2081,1,f_5_4.35,1730.00,1972.00,242.00,14,83.00
2082,1,f_5_3.17,1628.00,1973.00,345.00,13,48.00
2083,1,f_4_5.40,1375.00,1974.00,599.00,22,247.00
2084,1,f_5_3.13,1613.00,1975.00,362.00,14,41.00
2085,1,f_5_8.31,1724.00,1975.00,251.00,12,52.00
2086,1,f_4_9.25,1426.00,1977.00,551.00,21,299.00
2087,1,f_5_8.32,1731.00,1978.00,247.00,10,49.00
2088,1,f_5_11.64,1777.00,1978.00,201.00,8,24.00
2089,1,f_3_0.35,1091.00,1979.00,888.00,35,324.00
2090,1,f_3_5.68,1140.00,1979.00,839.00,20,322.00
2091,1,f_5_11.65,1782.00,1979.00,197.00,6,27.00
2092,1,f_3_4.87,1207.00,1980.00,773.00,22,291.00
2093,1,f_5_8.33,1739.00,1980.00,241.00,9,45.00
2094,1,f_3_5.71,1145.00,1981.00,836.00,21,309.00
2095,1,f_3_4.88,1210.00,1981.00,771.00,22,290.00
2096,1,f_5_7.32,1731.00,1981.00,250.00,10,57.00
2097,1,f_5_8.34,1746.00,1982.00,236.00,9,41.00
2098,1,f_3_0.51,1179.00,1983.00,804.00,31,294.00
2099,1,f_5_7.33,1739.00,1983.00,244.00,11,59.00
2100,1,f_3_3.90,1198.00,1985.00,787.00,31,256.00
2101,1,f_3_4.91,1217.00,1985.00,768.00,23,282.00
2102,1,f_5_7.34,1746.00,1987.00,241.00,8,36.00
2103,1,f_4_3.17,1275.00,1988.00,713.00,23,327.00
2104,1,f_5_11.66,1786.00,1988.00,202.00,9,35.00
2105,1,f_3_3.75,1156.00,1989.00,833.00,36,266.00
2106,1,f_5_7.35,1753.00,1989.00,236.00,10,38.00
2107,1,f_5_6.24,1674.00,1991.00,317.00,6,159.00
2108,1,f_5_8.35,1753.00,1991.00,238.00,7,34.00
2109,1,f_3_5.60,1112.00,1993.00,881.00,22,547.00
2110,1,f_5_3.14,1617.00,1993.00,376.00,14,55.00
2111,1,f_5_1.27,1795.00,1993.00,198.00,4,62.00
2112,1,f_5_11.67,1790.00,1994.00,204.00,8,33.00
2113,1,f_3_4.84,1203.00,1995.00,792.00,28,294.00
2114,1,f_3_5.61,1115.00,1996.00,881.00,21,540.00
2115,1,f_5_8.36,1760.00,1996.00,236.00,8,34.00
2116,1,f_5_7.36,1760.00,1997.00,237.00,9,28.00
2117,1,f_4_4.0,1221.00,1999.00,778.00,25,279.00
2118,1,f_4_3.5,1222.00,1999.00,777.00,34,228.00
2119,1,f_5_0.20,1719.00,1999.00,280.00,10,121.00
2120,1,f_5_7.37,1767.00,1999.00,232.00,9,24.00
2121,1,f_3_5.74,1147.00,2000.00,853.00,25,294.00
2122,1,f_4_2.5,1272.00,2000.00,728.00,35,282.00
2123,1,f_3_4.89,1211.00,2001.00,790.00,27,298.00
2124,1,f_4_3.6,1227.00,2002.00,775.00,32,235.00
2125,1,f_5_6.25,1681.00,2002.00,321.00,5,152.00
2126,1,f_5_4.36,1736.00,2003.00,267.00,17,96.00
2127,1,f_4_3.18,1279.00,2004.00,725.00,22,320.00
2128,1,f_4_0.36,1462.00,2005.00,543.00,13,306.00
2129,1,f_5_4.37,1743.00,2005.00,262.00,17,77.00
2130,1,f_5_8.37,1767.00,2005.00,238.00,8,30.00
2131,1,f_3_3.91,1201.00,2007.00,806.00,36,284.00
2132,1,f_5_0.21,1730.00,2007.00,277.00,8,108.00
2133,1,f_5_11.68,1795.00,2007.00,212.00,7,64.00
2134,1,f_4_5.41,1379.00,2008.00,629.00,20,261.00
2135,1,f_5_3.15,1622.00,2008.00,386.00,15,58.00
2136,1,f_5_8.38,1775.00,2008.00,233.00,8,25.00
2137,1,f_4_9.26,1429.00,2009.00,580.00,23,311.00
2138,1,f_5_0.22,1740.00,2009.00,269.00,10,89.00
2139,1,f_5_7.38,1775.00,2010.00,235.00,6,20.00
2140,1,f_5_6.26,1688.00,2013.00,325.00,5,158.00
2141,1,f_3_5.62,1118.00,2014.00,896.00,22,538.00
2142,1,f_3_4.76,1187.00,2015.00,828.00,28,293.00
2143,1,f_5_3.24,1658.00,2015.00,357.00,19,101.00
2144,1,f_3_4.81,1199.00,2017.00,818.00,31,286.00
2145,1,f_3_3.76,1159.00,2019.00,860.00,38,306.00
2146,1,f_3_0.47,1157.00,2019.00,862.00,35,440.00
2147,1,f_3_4.74,1183.00,2020.00,837.00,29,276.00
2148,1,f_5_6.27,1695.00,2020.00,325.00,5,153.00
2149,1,f_4_5.19,1283.00,2021.00,738.00,27,290.00
2150,1,f_4_2.40,1491.00,2021.00,530.00,27,160.00
2151,1,f_5_8.39,1782.00,2021.00,239.00,8,32.00
2152,1,f_6_1.0,1800.00,2021.00,221.00,8,75.00
2153,1,f_4_3.9,1240.00,2022.00,782.00,27,359.00
2154,1,f_5_4.38,1749.00,2022.00,273.00,18,88.00
2155,1,f_3_0.52,1184.00,2023.00,839.00,32,417.00
2156,1,f_5_6.28,1702.00,2023.00,321.00,5,150.00
2157,1,f_5_11.69,1799.00,2023.00,224.00,9,68.00
2158,1,f_4_3.0,1204.00,2024.00,820.00,43,283.00
2159,1,f_4_9.27,1441.00,2024.00,583.00,26,294.00
2160,1,f_5_10.43,1689.00,2024.00,335.00,13,150.00
2161,1,f_5_8.40,1789.00,2024.00,235.00,7,25.00
2162,1,f_5_10.44,1692.00,2025.00,333.00,13,145.00
2163,1,f_5_2.11,1620.00,2026.00,406.00,19,99.00
2164,1,f_5_3.25,1664.00,2026.00,362.00,21,98.00
2165,1,f_6_11.0,1800.00,2026.00,226.00,9,65.00
2166,1,f_5_8.41,1796.00,2027.00,231.00,7,17.00
2167,1,f_3_5.75,1149.00,2029.00,880.00,27,314.00
2168,1,f_3_4.71,1179.00,2030.00,851.00,29,286.00
2169,1,f_3_5.67,1140.00,2032.00,892.00,28,304.00
2170,1,f_4_0.37,1470.00,2032.00,562.00,17,313.00
2171,1,f_4_3.19,1283.00,2033.00,750.00,28,340.00
2172,1,f_4_0.38,1477.00,2033.00,556.00,15,304.00
2173,1,f_5_4.39,1756.00,2033.00,277.00,18,73.00
2174,1,f_3_5.77,1153.00,2034.00,881.00,28,310.00
2175,1,f_4_0.39,1484.00,2036.00,552.00,18,304.00
2176,1,f_5_7.39,1782.00,2037.00,255.00,8,36.00
2177,1,f_3_4.70,1177.00,2038.00,861.00,30,279.00
2178,1,f_4_3.2,1210.00,2038.00,828.00,42,247.00
2179,1,f_5_10.52,1741.00,2038.00,297.00,13,135.00
2180,1,f_6_11.1,1804.00,2038.00,234.00,8,63.00
2181,1,f_3_3.81,1171.00,2039.00,868.00,41,263.00
2182,1,f_5_7.40,1789.00,2039.00,250.00,6,28.00
2183,1,f_6_11.2,1808.00,2039.00,231.00,9,64.00
2184,1,f_4_2.17,1336.00,2040.00,704.00,21,410.00
2185,1,f_5_10.45,1695.00,2040.00,345.00,20,140.00
2186,1,f_3_4.82,1201.00,2041.00,840.00,26,258.00
2187,1,f_6_11.3,1812.00,2041.00,229.00,8,59.00
2188,1,f_5_3.16,1628.00,2042.00,414.00,19,79.00
2189,1,f_3_5.87,1185.00,2043.00,858.00,26,294.00
2190,1,f_5_4.40,1762.00,2043.00,281.00,16,66.00
2191,1,f_5_5.19,1625.00,2045.00,420.00,11,145.00
2192,1,f_5_6.29,1710.00,2045.00,335.00,7,165.00
2193,1,f_4_2.6,1277.00,2046.00,769.00,40,307.00
2194,1,f_5_0.23,1751.00,2046.00,295.00,11,109.00
